topic,display_name,label_keywords,n_documents,n_contemporary,contemporary_share,mean_citations,median_citations,citations_per_doc,early_n,late_n,acceleration_log_ratio,kendall_tau,kendall_p,trend,volume_z,growth_z,accel_z,citation_z,contemporary_z,research_opportunity_index,gap_score,theme_class
63,"Executive, Executive Function, Ef, Work Memory","executive, executive function, ef, work memory, performance, memory, deficit, task",110,73,0.6636363636363637,12.372727272727273,5.0,12.372727272727273,37,50,0.29423947299793995,-0.5238095238095238,0.1361111111111111,stable,-0.3395413984793294,-1.1659337043320979,-0.9610465877216069,0.774348501272368,-0.8616169051383364,-1.874707297440344,-0.8700265077857527,transitional / stable
28,"Connectivity, Functional, Functional Connectivity, Restingstate","connectivity, functional, functional connectivity, restingstate, amygdala, fc, cortex, restingstate functional",167,110,0.6586826347305389,15.461077844311378,9.0,15.461077844311378,57,81,0.34627623671783375,-0.6190476190476191,0.06904761904761905,stable,0.4868571736549715,-1.3964075756712957,-0.803259963184326,1.6232418857102646,-0.943555118955552,-2.0068379457558807,-1.543421365948911,transitional / stable
51,"Disclosure, Disclose, Csa, Tell","disclosure, disclose, csa, tell, delay, reaction, recipient, barrier",120,81,0.675,8.65,5.5,8.65,39,60,0.4219944100593749,-0.33333333333333337,0.3813492063492063,stable,-0.1675346048322927,-0.7049859616537024,-0.5736662272632929,-0.24891569125864935,-0.6736542443213754,-2.0336875196647277,-0.998736324611422,transitional / stable
29,"Bd, Bipolar, Mood, Bipolar Bd","bd, bipolar, mood, bipolar bd, episode, mania, onset, mdd",165,116,0.703030303030303,8.987878787878788,6.0,8.987878787878788,49,82,0.5068176023684519,-0.5238095238095238,0.1361111111111111,stable,0.46297613956985506,-1.1659337043320979,-0.31646412167175764,-0.15604311700776743,-0.2100130143062055,-2.3114300968876833,-1.8119379095589394,transitional / stable
68,"Pregnancy, Postpartum, Perinatal, Unintended","pregnancy, postpartum, perinatal, unintended, teenage pregnancy, unintended pregnancy, pregnant, teenage",100,66,0.66,9.17,5.0,9.17,34,48,0.3364722366212129,-0.4666666666666666,0.2722222222222222,stable,-0.5277983229075028,-1.027649381528579,-0.8329877935032123,-0.1059835500797137,-0.9217649565997644,-2.360587358803767,-1.0137253119608152,underexplored
74,Maternal & infant mental health,"infant, motherinfant, maternal, mother, postpartum, bonding, birth, bond",94,61,0.648936170212766,11.042553191489361,7.0,11.042553191489361,33,44,0.28030196515415834,-0.6190476190476191,0.06904761904761905,stable,-0.6499207152578541,-1.3964075756712957,-1.0033080997743142,0.4087242136337942,-1.104768602535598,-2.44583934908956,-1.0945090548643437,underexplored
71,"Domestic, Domestic Violence, Dv, Witness Domestic","domestic, domestic violence, dv, witness domestic, witness, coercive, experience domestic, victim domestic",97,67,0.6907216494845361,6.237113402061856,3.0,6.237113402061856,30,44,0.3726752852851735,-0.5238095238095238,0.1361111111111111,stable,-0.5879247629012528,-1.1659337043320979,-0.7232123878420526,-0.9121446294610664,-0.41360693420141553,-2.6269728929353793,-1.240884723262086,underexplored
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence","violence exposure, genderbased, genderbased violence, exposure violence, experience violence, family violence, type violence, violence violence",146,100,0.684931506849315,7.027397260273973,3.0,7.027397260273973,46,76,0.4936578201436253,-0.4285714285714286,0.2388888888888889,stable,0.22058990000673137,-0.9354598329929001,-0.3563674028995881,-0.6949196987045119,-0.5093800284292929,-2.716716863033024,-1.7581995965665338,transitional / stable
4,Intimate partner violence,"ipv, intimate partner, intimate, partner violence, violence ipv, perpetration, ipv victimization, experience ipv",323,228,0.7058823529411765,9.696594427244582,5.0,9.696594427244582,95,169,0.5714502455824255,-0.33333333333333337,0.3813492063492063,stable,1.7965034905627513,-0.7049859616537024,-0.12048408988979446,0.038761198033677516,-0.16283807198351602,-2.746050416056087,-2.563527889191373,saturated / mature
18,Psychosis & psychotic-like experiences,"psychosis, psychotic, fep, chr, firstepisode psychosis, hallucination, firstepisode, schizophrenia",197,135,0.6852791878172588,10.060913705583756,5.0,10.060913705583756,62,98,0.4519851237430572,-0.5238095238095238,0.1361111111111111,stable,0.8144844428652293,-1.1659337043320979,-0.4827279532175692,0.138901456737106,-0.5036291369224811,-2.8278737806002714,-2.1627819872900145,saturated / mature
85,"Men Woman, Masculinity, Gay, Msm","men woman, masculinity, gay, msm, woman men, gay men, minority, men men",85,51,0.6,7.070588235294117,4.0,7.070588235294117,34,38,0.10821358464023279,0.04761904761904762,1.0,stable,-0.8483869596329631,0.21690952370308875,-1.5251169660893178,-0.6830478168982903,-1.9142078057133207,-3.057076105364877,-0.23333132796975364,emerging niche (high gap potential)
9,"Offender, Offend, Juvenile, Criminal","offender, offend, juvenile, criminal, crime, justice, offense, recidivism",266,182,0.6842105263157895,6.631578947368421,3.0,6.631578947368421,84,127,0.4093790074293007,0.04761904761904762,1.0,stable,1.4106665189704828,0.21690952370308875,-0.6119188328421664,-0.8037180813610973,-0.5213055613434178,-3.1306994708140756,-1.8562688166196517,transitional / stable
21,Borderline personality disorder,"bpd, borderline, borderline personality, personality bpd, impulsivity, trait, personality feature, emotion regulation",191,130,0.680628272251309,9.497382198952879,5.0,9.497382198952879,61,98,0.46798546508949834,-0.6190476190476191,0.06904761904761905,stable,0.7531244473032116,-1.3964075756712957,-0.4342114877031302,-0.015996168002399558,-0.5805586018434458,-3.1802982805234827,-2.4478094078974304,saturated / mature
58,"Inflammation, Il, Inflammatory, Cytokine","inflammation, il, inflammatory, cytokine, immune, crp, marker, creactive",117,69,0.5897435897435898,12.623931623931623,7.0,12.623931623931623,48,52,0.07847161544149531,-0.33333333333333337,0.3813492063492063,stable,-0.21759687888343407,-0.7049859616537024,-1.6153009935246454,0.8433969162552587,-2.0838561559891415,-3.343149316028797,-1.1076187026372097,transitional / stable
3,"Csa, Csa Survivor, Experience Csa, Survivor Csa","csa, csa survivor, experience csa, survivor csa, history csa, perpetrator, csa experience, disclosure",347,243,0.7002881844380403,6.423631123919308,4.0,6.423631123919308,104,176,0.5221893824163057,-0.14285714285714288,0.7726190476190476,stable,1.9389957026432185,-0.24403821897530686,-0.2698535887812749,-0.8608765960900995,-0.2553696141114129,-3.5691337206013127,-2.7411570267192817,saturated / mature
24,"Interviewer, Forensic Interview, Investigative, Forensic","interviewer, forensic interview, investigative, forensic, rapport, feedback, police, witness",185,124,0.6702702702702703,7.34054054054054,4.0,7.34054054054054,61,87,0.35020242943311497,-0.4285714285714286,0.2388888888888889,stable,0.6898161931470189,-0.9354598329929001,-0.7913549050765282,-0.6088461611193272,-0.7518873517965432,-3.777364444132317,-2.3056427825978543,saturated / mature
22,"Rape, Perpetrator, Assault, Myth","rape, perpetrator, assault, myth, rape myth, victimsurvivors, police, victim perpetrator",187,128,0.6844919786096256,5.46524064171123,2.0,5.46524064171123,59,84,0.3483066942682158,-0.33333333333333337,0.3813492063492063,stable,0.7111430543294213,-0.7049859616537024,-0.7971031805514633,-1.1243089109122406,-0.5166501394036798,-3.8541912468505077,-2.236608541141084,saturated / mature
92,"Genetic, Gene, Polymorphism, Geneenvironment","genetic, gene, polymorphism, geneenvironment, genotype, val, polygenic, val meet",77,45,0.5844155844155844,12.142857142857142,5.0,12.142857142857142,32,26,-0.2006706954621511,-0.6,0.1361111111111111,stable,-1.0430822188000275,-1.350312801403456,-2.461720329671487,0.7111642130888722,-2.171985169119439,-4.229771868305484,-1.037641060618712,underexplored
20,"Church, Catholic, Clergy, Religious","church, catholic, clergy, religious, crisis, spiritual, religion, institutional",194,133,0.6855670103092784,2.845360824742268,1.0,2.845360824742268,61,89,0.3726752852851735,-0.23809523809523814,0.5619047619047619,stable,0.7840404543778439,-0.4745120903145047,-0.7232123878420526,-1.8444339722023404,-0.49886834735550073,-4.325067252092242,-2.430203704471269,saturated / mature
8,"Worker, Protection, Social Work, Social Worker","worker, protection, social work, social worker, welfare, professional, barrier, decision",266,180,0.6766917293233082,5.545112781954887,3.0,5.545112781954887,86,144,0.5108256237659907,-0.4285714285714286,0.2388888888888889,stable,1.4106665189704828,-0.9354598329929001,-0.30431094145488186,-1.1023544954784517,-0.6456718331621599,-4.398463622058876,-3.2201395162836883,saturated / mature
10,Epigenetics & DNA methylation,"methylation, dna, dna methylation, epigenetic, gene, nr, fkbp, promoter",247,158,0.6396761133603239,14.06072874493927,8.0,14.06072874493927,89,106,0.1730191641316411,-0.8095238095238096,0.010714285714285714,decreasing,1.2634664757034495,-1.8573553183496914,-1.3286125544357827,1.2383286257655537,-1.2579365559621156,-4.469042278685485,-3.1306257591514215,saturated / mature
16,"Drug, Opioid, Cannabis, Misuse","drug, opioid, cannabis, misuse, sud, substance misuse, prescription, marijuana",204,128,0.6274509803921569,8.504901960784315,4.0,8.504901960784315,76,92,0.18879407129957215,-0.33333333333333337,0.3813492063492063,stable,0.8837633590723278,-0.7049859616537024,-1.2807796536847849,-0.28879871707780924,-1.4601489858574455,-4.618476677346069,-2.4632231721936577,saturated / mature
2,PTSD treatment (EMDR / trauma-focused CBT),"emdr, posttraumatic ptsd, traumafocused, ptsd severity, tfcbt, randomize, reprocess, psychotherapy",442,290,0.6561085972850679,11.866515837104073,5.0,11.866515837104073,152,214,0.34020010673522727,-0.6190476190476191,0.06904761904761905,stable,2.42029234057276,-1.3964075756712957,-0.8216840920437984,0.6352064159206623,-0.986131536557356,-4.989309128924548,-3.9921624765624024,saturated / mature
15,"Hiv, Live Hiv, Adherence, Hiv Aid","hiv, live hiv, adherence, hiv aid, infection, msm, aid, syndemic",207,136,0.6570048309178744,6.700483091787439,4.0,6.700483091787439,71,101,0.3483066942682158,-0.7142857142857143,0.03015873015873016,decreasing,0.9127330092208199,-1.6268814470104933,-0.7971031805514633,-0.7847784334804958,-0.9713071922237906,-5.092803262487062,-3.417657269083457,saturated / mature
44,"Elder, Mistreatment, Elderly, Financial","elder, mistreatment, elderly, financial, caregiver, dementia, older, old people",130,83,0.6384615384615384,8.169230769230769,4.5,8.169230769230769,47,52,0.09909090264423097,-0.9047619047619049,0.002777777777777778,decreasing,-0.009194114507507492,-2.087829189688889,-1.5527788938491691,-0.38106449042556506,-1.2780264921789908,-5.290504951635107,-2.9081805664836597,transitional / stable
5,"Injury, Fracture, Infant, Head","injury, fracture, infant, head, pediatric, skeletal, nonaccidental, hemorrhage",313,210,0.670926517571885,4.993610223642173,2.0,4.993610223642173,103,150,0.37288893767355163,-0.6190476190476191,0.06904761904761905,stable,1.7339892011841234,-1.3964075756712957,-0.7225645479923652,-1.2539457291809462,-0.7410325527675831,-5.847939606796313,-4.127885917829684,saturated / mature
11,"Cortisol, Hpa, Axis, Hpa Axis","cortisol, hpa, axis, hpa axis, hair, hair cortisol, diurnal, hypothalamicpituitaryadrenal",243,135,0.5555555555555556,12.008230452674898,8.0,12.008230452674898,108,101,-0.06637506894487256,-0.4285714285714286,0.2388888888888889,stable,1.2310423058095297,-0.9354598329929001,-2.0545071964270054,0.6741594417666003,-2.649350656908546,-6.1962005503713815,-3.154097746373403,saturated / mature
0,Maternal & infant mental health,"rat, mouse, maternal separation, el, separation, expression, earlylife, maternal",843,539,0.6393831553973903,11.266903914590747,7.0,11.266903914590747,304,404,0.28357529049912744,-0.6190476190476191,0.06904761904761905,stable,3.7056176961579617,-1.3964075756712957,-0.993382675511284,0.470391385225955,-1.2627822898855212,-6.887798852000108,-5.49822072415904,saturated / mature
