topic,display_name,term,log_odds_P4_vs_P1,count_P1,count_P4
28,"Connectivity, Functional, Functional Connectivity, Restingstate",reveal,3.254045976588209,0,13
28,"Connectivity, Functional, Functional Connectivity, Restingstate",safety,3.254045976588209,0,13
28,"Connectivity, Functional, Functional Connectivity, Restingstate",positive,3.0018548679472383,0,10
28,"Connectivity, Functional, Functional Connectivity, Restingstate",sensitive,3.0018548679472383,0,10
28,"Connectivity, Functional, Functional Connectivity, Restingstate",dystonia,3.0018548679472383,0,10
28,"Connectivity, Functional, Functional Connectivity, Restingstate",fnd,3.0018548679472383,0,10
28,"Connectivity, Functional, Functional Connectivity, Restingstate",procrastination,2.9014793533134133,0,9
28,"Connectivity, Functional, Functional Connectivity, Restingstate",integration,2.9014793533134133,0,9
28,"Connectivity, Functional, Functional Connectivity, Restingstate",parenting,2.9014793533134133,0,9
28,"Connectivity, Functional, Functional Connectivity, Restingstate",musician,2.7899617473981957,0,8
28,"Connectivity, Functional, Functional Connectivity, Restingstate",highlight,2.7899617473981957,0,8
28,"Connectivity, Functional, Functional Connectivity, Restingstate",cortical,2.7899617473981957,0,8
28,"Connectivity, Functional, Functional Connectivity, Restingstate",self-control,2.664506718861265,0,7
28,"Connectivity, Functional, Functional Connectivity, Restingstate",gm-wm-gm,2.664506718861265,0,7
28,"Connectivity, Functional, Functional Connectivity, Restingstate",tapetum,2.5211140748100007,0,6
28,"Connectivity, Functional, Functional Connectivity, Restingstate",md,-2.755770601281796,7,0
28,"Connectivity, Functional, Functional Connectivity, Restingstate",administration,-2.755770601281796,7,0
28,"Connectivity, Functional, Functional Connectivity, Restingstate",httlpr,-2.755770601281796,7,0
28,"Connectivity, Functional, Functional Connectivity, Restingstate",script,-2.8812392743328923,8,0
28,"Connectivity, Functional, Functional Connectivity, Restingstate",genotype,-2.8812392743328923,8,0
28,"Connectivity, Functional, Functional Connectivity, Restingstate",ed,-2.8812392743328923,8,0
28,"Connectivity, Functional, Functional Connectivity, Restingstate",cumulative,-2.8812392743328923,8,0
28,"Connectivity, Functional, Functional Connectivity, Restingstate",frontoamygdala,-2.8812392743328923,8,0
28,"Connectivity, Functional, Functional Connectivity, Restingstate",fmd,-2.992770532917379,9,0
28,"Connectivity, Functional, Functional Connectivity, Restingstate",refugee,-2.992770532917379,9,0
28,"Connectivity, Functional, Functional Connectivity, Restingstate",expression,-3.0931597083828875,10,0
28,"Connectivity, Functional, Functional Connectivity, Restingstate",bilateral,-3.184437296988551,11,0
28,"Connectivity, Functional, Functional Connectivity, Restingstate",care,-3.184437296988551,11,0
28,"Connectivity, Functional, Functional Connectivity, Restingstate",maternal,-3.345391848566684,13,0
28,"Connectivity, Functional, Functional Connectivity, Restingstate",violence,-4.023833408600411,26,0
29,"Bd, Bipolar, Mood, Bipolar Bd",ct,4.05306142553619,0,38
29,"Bd, Bipolar, Mood, Bipolar Bd",psi,3.1367734246998698,0,15
29,"Bd, Bipolar, Mood, Bipolar Bd",migraine,2.837159516872801,0,11
29,"Bd, Bipolar, Mood, Bipolar Bd",strategy,2.837159516872801,0,11
29,"Bd, Bipolar, Mood, Bipolar Bd",polygenic,2.745907705061213,0,10
29,"Bd, Bipolar, Mood, Bipolar Bd",ace,2.6455442912952343,0,9
29,"Bd, Bipolar, Mood, Bipolar Bd",lurasidone,2.6455442912952343,0,9
29,"Bd, Bipolar, Mood, Bipolar Bd",mitochondrial,2.6455442912952343,0,9
29,"Bd, Bipolar, Mood, Bipolar Bd",stabilizer,2.6455442912952343,0,9
29,"Bd, Bipolar, Mood, Bipolar Bd",cptsd,2.6455442912952343,0,9
29,"Bd, Bipolar, Mood, Bipolar Bd",rc-bd,2.5340387793289993,0,8
29,"Bd, Bipolar, Mood, Bipolar Bd",ea,2.5340387793289993,0,8
29,"Bd, Bipolar, Mood, Bipolar Bd",predictor,2.5340387793289993,0,8
29,"Bd, Bipolar, Mood, Bipolar Bd",ndp,2.5340387793289993,0,8
29,"Bd, Bipolar, Mood, Bipolar Bd",combination,2.5340387793289993,0,8
29,"Bd, Bipolar, Mood, Bipolar Bd",bp,-2.8686272678405373,6,0
29,"Bd, Bipolar, Mood, Bipolar Bd",mirnas,-2.8686272678405373,6,0
29,"Bd, Bipolar, Mood, Bipolar Bd",polymorphism,-2.8686272678405373,6,0
29,"Bd, Bipolar, Mood, Bipolar Bd",pth,-2.8686272678405373,6,0
29,"Bd, Bipolar, Mood, Bipolar Bd",gene,-2.8686272678405373,6,0
29,"Bd, Bipolar, Mood, Bipolar Bd",survey,-2.8686272678405373,6,0
29,"Bd, Bipolar, Mood, Bipolar Bd",gmv,-3.0121064694123234,7,0
29,"Bd, Bipolar, Mood, Bipolar Bd",inflammatory,-3.1376481135063514,8,0
29,"Bd, Bipolar, Mood, Bipolar Bd",infliximab,-3.1376481135063514,8,0
29,"Bd, Bipolar, Mood, Bipolar Bd",calcium,-3.1376481135063514,8,0
29,"Bd, Bipolar, Mood, Bipolar Bd",u,-3.2492523930739585,9,0
29,"Bd, Bipolar, Mood, Bipolar Bd",current,-3.2492523930739585,9,0
29,"Bd, Bipolar, Mood, Bipolar Bd",te,-3.2492523930739585,9,0
29,"Bd, Bipolar, Mood, Bipolar Bd",theta,-3.349714639514258,10,0
29,"Bd, Bipolar, Mood, Bipolar Bd",offspring,-3.741075500890312,15,0
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",men,2.8769644213496868,0,20
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",borderline,2.718168224625761,0,17
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",network,2.718168224625761,0,17
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",ace,2.6591370668329457,0,16
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",personality,2.5295441288296923,0,14
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",depress,2.4578946160664827,0,13
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",inhibition,2.297170977321108,0,11
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",mood,2.297170977321108,0,11
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",self-perceived,2.206008759198599,0,10
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",birth,2.206008759198599,0,10
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",deaf,2.206008759198599,0,10
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",suppression,2.1435955228139756,1,29
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",path,2.1057348969852905,0,9
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",emerge,2.1057348969852905,0,9
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",developmental,2.1057348969852905,0,9
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",extinction,-3.240515944872045,5,0
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",past,-3.240515944872045,5,0
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",non-affective,-3.240515944872045,5,0
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",consumption,-3.408011530646135,6,0
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",hrv,-3.408011530646135,6,0
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",cathinone,-3.5515540704070636,7,0
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",client,-3.5515540704070636,7,0
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",psychosis,-3.5515540704070636,7,0
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",self-esteem,-3.6771591046630023,8,0
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",synthetic,-3.6771591046630023,8,0
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",paranoia,-3.6771591046630023,8,0
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",pnes,-3.7888268264294096,9,0
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",representation,-3.88935256716963,10,0
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",cd,-4.064591105954409,12,0
30,"Emotion Regulation, Dysregulation, Emotion Dysregulation, Regulation Strategy",premenstrual,-4.141995016894056,13,0
33,"Dissociation, Dissociative, Dissociative Experience, Identity",profile,2.4544353938428785,0,15
33,"Dissociation, Dissociative, Dissociative Experience, Identity",memory,2.3158468912625985,0,13
33,"Dissociation, Dissociative, Dissociative Experience, Identity",cyber,2.238666840051132,0,12
33,"Dissociation, Dissociative, Dissociative Experience, Identity",traum,2.1550662689916527,0,11
33,"Dissociation, Dissociative, Dissociative Experience, Identity",ace,2.1550662689916527,0,11
33,"Dissociation, Dissociative, Dissociative Experience, Identity",substance,2.1550662689916527,0,11
33,"Dissociation, Dissociative, Dissociative Experience, Identity",approach,2.1550662689916527,0,11
33,"Dissociation, Dissociative, Dissociative Experience, Identity",posttraumatic,2.1550662689916527,0,11
33,"Dissociation, Dissociative, Dissociative Experience, Identity",medium,2.1550662689916527,0,11
33,"Dissociation, Dissociative, Dissociative Experience, Identity",metacognitive,2.063875576599412,0,10
33,"Dissociation, Dissociative, Dissociative Experience, Identity",functional,2.063875576599412,0,10
33,"Dissociation, Dissociative, Dissociative Experience, Identity",metacognition,2.063875576599412,0,10
33,"Dissociation, Dissociative, Dissociative Experience, Identity",connectivity,2.063875576599412,0,10
33,"Dissociation, Dissociative, Dissociative Experience, Identity",structural,2.063875576599412,0,10
33,"Dissociation, Dissociative, Dissociative Experience, Identity",rorschach,2.063875576599412,0,10
33,"Dissociation, Dissociative, Dissociative Experience, Identity",disaster,-3.3836509137908104,5,0
33,"Dissociation, Dissociative, Dissociative Experience, Identity",user,-3.551290478564378,6,0
33,"Dissociation, Dissociative, Dissociative Experience, Identity",ssd,-3.551290478564378,6,0
33,"Dissociation, Dissociative, Dissociative Experience, Identity",lifetime,-3.551290478564378,6,0
33,"Dissociation, Dissociative, Dissociative Experience, Identity",disaster-related,-3.551290478564378,6,0
33,"Dissociation, Dissociative, Dissociative Experience, Identity",expose,-3.551290478564378,6,0
33,"Dissociation, Dissociative, Dissociative Experience, Identity",dsh,-3.694977145303235,7,0
33,"Dissociation, Dissociative, Dissociative Experience, Identity",shopping,-3.694977145303235,7,0
33,"Dissociation, Dissociative, Dissociative Experience, Identity",incest,-3.694977145303235,7,0
33,"Dissociation, Dissociative, Dissociative Experience, Identity",eat,-3.694977145303235,7,0
33,"Dissociation, Dissociative, Dissociative Experience, Identity",psychogenic,-3.8207264547453024,8,0
33,"Dissociation, Dissociative, Dissociative Experience, Identity",penn,-3.8207264547453024,8,0
33,"Dissociation, Dissociative, Dissociative Experience, Identity",mass,-3.8207264547453024,8,0
33,"Dissociation, Dissociative, Dissociative Experience, Identity",illness,-3.9325386001362688,9,0
33,"Dissociation, Dissociative, Dissociative Experience, Identity",delusional,-4.0332089131701885,10,0
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",highlight,2.775253396106372,0,11
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",survivor,2.583563540886698,0,9
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",deaf,2.583563540886698,0,9
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",depressive,2.583563540886698,0,9
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",uk,2.583563540886698,0,9
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",anonymity,2.583563540886698,0,9
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",ptss,2.583563540886698,0,9
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",firearm,2.4720207475118423,0,8
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",cultural,2.3465405468506777,0,7
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",firearm-involved,2.3465405468506777,0,7
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",item,2.3465405468506777,0,7
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",disease,2.3465405468506777,0,7
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",content,2.3465405468506777,0,7
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",firearm-related,2.2031227459965743,0,6
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",emerge,2.2031227459965743,0,6
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",drawing,-2.931409715101341,6,0
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",subjection,-2.931409715101341,6,0
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",food,-2.931409715101341,6,0
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",delinquency,-2.931409715101341,6,0
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",fsws,-3.0749669713469254,7,0
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",haitian,-3.0749669713469254,7,0
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",security,-3.0749669713469254,7,0
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",curriculum,-3.200586735313431,8,0
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",unaccompanied,-3.200586735313431,8,0
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",etv,-3.200586735313431,8,0
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",reception,-3.3122692000341587,9,0
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",learning,-3.3122692000341587,9,0
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",sexualize,-3.3122692000341587,9,0
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",gang,-3.5042387225748426,11,0
34,"Violence Exposure, Genderbased, Genderbased Violence, Exposure Violence",ard,-3.5880777880635,12,0
35,"Disability, Intellectual, Intellectual Disability, Id",crime,2.981776986060689,0,14
35,"Disability, Intellectual, Intellectual Disability, Id",mate,2.832659509248927,0,12
35,"Disability, Intellectual, Intellectual Disability, Id",cameroon,2.5571773672847415,0,9
35,"Disability, Intellectual, Intellectual Disability, Id",obesity,2.4456035427559577,0,8
35,"Disability, Intellectual, Intellectual Disability, Id",visit,2.4456035427559577,0,8
35,"Disability, Intellectual, Intellectual Disability, Id",person,2.4456035427559577,0,8
35,"Disability, Intellectual, Intellectual Disability, Id",adjustment,2.320092331577066,0,7
35,"Disability, Intellectual, Intellectual Disability, Id",everyday,2.320092331577066,0,7
35,"Disability, Intellectual, Intellectual Disability, Id",teacher,2.320092331577066,0,7
35,"Disability, Intellectual, Intellectual Disability, Id",cultural,2.320092331577066,0,7
35,"Disability, Intellectual, Intellectual Disability, Id",imrs,2.320092331577066,0,7
35,"Disability, Intellectual, Intellectual Disability, Id",tip,2.320092331577066,0,7
35,"Disability, Intellectual, Intellectual Disability, Id",perpetrator,2.320092331577066,0,7
35,"Disability, Intellectual, Intellectual Disability, Id",scoping,2.320092331577066,0,7
35,"Disability, Intellectual, Intellectual Disability, Id",aim,2.1766435408208435,0,6
35,"Disability, Intellectual, Intellectual Disability, Id",botswana,-2.790854288375007,5,0
35,"Disability, Intellectual, Intellectual Disability, Id",idea,-2.790854288375007,5,0
35,"Disability, Intellectual, Intellectual Disability, Id",ci,-2.790854288375007,5,0
35,"Disability, Intellectual, Intellectual Disability, Id",trauma-responsive,-2.790854288375007,5,0
35,"Disability, Intellectual, Intellectual Disability, Id",gate,-2.790854288375007,5,0
35,"Disability, Intellectual, Intellectual Disability, Id",intensive,-2.9584227763416964,6,0
35,"Disability, Intellectual, Intellectual Disability, Id",dsarss,-2.9584227763416964,6,0
35,"Disability, Intellectual, Intellectual Disability, Id",section,-2.9584227763416964,6,0
35,"Disability, Intellectual, Intellectual Disability, Id",disable,-3.102038288032846,7,0
35,"Disability, Intellectual, Intellectual Disability, Id",mother,-3.102038288032846,7,0
35,"Disability, Intellectual, Intellectual Disability, Id",cp,-3.227716364056932,8,0
35,"Disability, Intellectual, Intellectual Disability, Id",dpos,-3.227716364056932,8,0
35,"Disability, Intellectual, Intellectual Disability, Id",disabled,-3.339457197529917,9,0
35,"Disability, Intellectual, Intellectual Disability, Id",adulthood,-3.339457197529917,9,0
35,"Disability, Intellectual, Intellectual Disability, Id",menstrual,-3.5315436279906036,11,0
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",attribution,2.8724683782307086,0,14
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",online,2.8007361155313664,0,13
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",campaign,2.6398470919963444,0,11
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",childcare,2.6398470919963444,0,11
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",self-efficacy,2.548602238966419,0,10
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",attach,2.448245780134741,0,9
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",parentification,2.448245780134741,0,9
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",tm,2.448245780134741,0,9
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",agreement,2.448245780134741,0,9
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",interview,2.448245780134741,0,9
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",efficacy,2.33674721925863,0,8
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",subsidy,2.33674721925863,0,8
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",collective,2.33674721925863,0,8
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",effective,2.33674721925863,0,8
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",resilience,2.33674721925863,0,8
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",activity,-2.8987862923904943,5,0
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",parent-headed,-3.066289815263474,6,0
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",d-w,-3.066289815263474,6,0
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",non-criterion,-3.066289815263474,6,0
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",manipulation,-3.066289815263474,6,0
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",triad,-3.2098402991994925,7,0
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",dark,-3.2098402991994925,7,0
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",programme,-3.2098402991994925,7,0
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",pediatrician,-3.2098402991994925,7,0
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",grandparent,-3.2098402991994925,7,0
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",social-emotional,-3.2098402991994925,7,0
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",clcs,-3.2098402991994925,7,0
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",judicial,-3.3354532847161895,8,0
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",ace,-3.3354532847161895,8,0
37,"Parentchild, Parentchild Relationship, Parenting, Parentchild Interaction",aboriginal,-3.5476626710392996,10,0
38,"Sport, Athlete, Coach, Harassment",positive,3.0464698228932026,0,21
38,"Sport, Athlete, Coach, Harassment",interaction,2.998589121047627,0,20
38,"Sport, Athlete, Coach, Harassment",eat,2.895429852694697,0,18
38,"Sport, Athlete, Coach, Harassment",safety,2.8396075400389247,0,17
38,"Sport, Athlete, Coach, Harassment",safeguard,2.8396075400389247,0,17
38,"Sport, Athlete, Coach, Harassment",anxiety,2.780514642235752,0,16
38,"Sport, Athlete, Coach, Harassment",depression,2.7177419511627425,0,15
38,"Sport, Athlete, Coach, Harassment",sextortion,2.650798306228828,0,14
38,"Sport, Athlete, Coach, Harassment",disorder,2.4182402624833923,0,11
38,"Sport, Athlete, Coach, Harassment",safe,2.4182402624833923,0,11
38,"Sport, Athlete, Coach, Harassment",class,2.22668105695608,0,9
38,"Sport, Athlete, Coach, Harassment",toxic,2.22668105695608,0,9
38,"Sport, Athlete, Coach, Harassment",football,2.22668105695608,0,9
38,"Sport, Athlete, Coach, Harassment",ethic,2.22668105695608,0,9
38,"Sport, Athlete, Coach, Harassment",self-harm,2.22668105695608,0,9
38,"Sport, Athlete, Coach, Harassment",society,-3.1205032335096234,5,0
38,"Sport, Athlete, Coach, Harassment",reserve,-3.1205032335096234,5,0
38,"Sport, Athlete, Coach, Harassment",expert,-3.1205032335096234,5,0
38,"Sport, Athlete, Coach, Harassment",men,-3.1205032335096234,5,0
38,"Sport, Athlete, Coach, Harassment",fig,-3.1205032335096234,5,0
38,"Sport, Athlete, Coach, Harassment",core,-3.2880751845748346,6,0
38,"Sport, Athlete, Coach, Harassment",zealand,-3.2880751845748346,6,0
38,"Sport, Athlete, Coach, Harassment",violation,-3.2880751845748346,6,0
38,"Sport, Athlete, Coach, Harassment",administrator,-3.2880751845748346,6,0
38,"Sport, Athlete, Coach, Harassment",ltd,-3.2880751845748346,6,0
38,"Sport, Athlete, Coach, Harassment",self-evaluations,-3.2880751845748346,6,0
38,"Sport, Athlete, Coach, Harassment",expression,-3.2880751845748346,6,0
38,"Sport, Athlete, Coach, Harassment",outside,-3.431694162942126,7,0
38,"Sport, Athlete, Coach, Harassment",position,-3.7697224164748,10,0
38,"Sport, Athlete, Coach, Harassment",statement,-3.7697224164748,10,0
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",left-behind,3.433513931602522,0,16
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",perceive,3.3035096500513097,0,14
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",appraisal,2.9791530395671915,0,10
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",cumulative,2.9791530395671915,0,10
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",suicidality,2.9791530395671915,0,10
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",set,2.8786741677982555,0,9
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",setting,2.8786741677982555,0,9
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",boy,2.8786741677982555,0,9
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",autism,2.8786741677982555,0,9
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",proximal,2.8786741677982555,0,9
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",chinese,2.767053275765889,0,8
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",discrimination,2.767053275765889,0,8
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",distal,2.767053275765889,0,8
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",ea,2.767053275765889,0,8
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",motivation,2.767053275765889,0,8
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",chronic,-2.7803265461534874,7,0
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",headache,-2.7803265461534874,7,0
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",bdi,-2.905913238457324,8,0
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",feature,-2.905913238457324,8,0
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",syndrome,-2.905913238457324,8,0
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",receptor,-2.905913238457324,8,0
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",temperament,-3.0175626023874473,9,0
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",self-efficacy,-3.0175626023874473,9,0
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",cat,-3.0175626023874473,9,0
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",overlap,-3.0175626023874473,9,0
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",client,-3.0175626023874473,9,0
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",mr,-3.0175626023874473,9,0
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",attachment,-3.118069969386556,10,0
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",fgid,-3.4425407946903137,14,0
40,"Depression Anxiety, Anxiety Depression, Anxiety Depressive, Trait Anxiety",tinnitus,-3.740932461974225,19,0
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",connectedness,3.0096351787229816,0,16
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",adulthood,2.8080163163124245,0,13
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",psb,2.8080163163124245,0,13
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",dysregulation,2.730739419203993,0,12
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",ptsd,2.730739419203993,0,12
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",network,2.647042054026133,0,11
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",mcers,2.555754619252128,0,10
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",rv,2.555754619252128,0,10
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",mother,2.555754619252128,0,10
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",parentification,2.555754619252128,0,10
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",temperamental,2.555754619252128,0,10
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",grandparental,2.555754619252128,0,10
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",attrition,2.455355603734496,0,9
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",cognition,2.455355603734496,0,9
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",nacc,2.3438145112084063,0,8
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",detour,-2.89239018206385,5,0
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",sbsk,-2.89239018206385,5,0
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",self-representations,-2.89239018206385,5,0
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",duration,-3.059960262610498,6,0
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",ela,-3.059960262610498,6,0
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",cve,-3.2035773685238667,7,0
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",adaptive,-3.2035773685238667,7,0
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",sr,-3.2035773685238667,7,0
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",poverty,-3.2035773685238667,7,0
